Suburb,Type,SellerG,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Latitude,Longtitude,Price
Carnegie,h,Gary,3163,3,2,2,621,167,1940,-37.90262,145.05709,1450000
Carnegie,h,hockingstuart,3163,3,1,2,425,166,1960,-37.8876,145.0502,1295000
Carnegie,h,Ray,3163,3,2,2,603,166,1945,-37.9023,145.0568,1430000
Murrumbeena,h,Woodards,3163,3,1,2,618,163,1960,-37.8991,145.0686,1430000
Murrumbeena,h,Woodards,3163,3,1,1,552,162,1990,-37.8899,145.0704,1450000
Carnegie,h,Gary,3163,3,2,2,430,161,1938,-37.90008,145.06187,1435000
Murrumbeena,t,hockingstuart,3163,4,3,2,286,160,1990,-37.8958,145.0696,1100000
Carnegie,h,hockingstuart,3163,3,2,2,515,156,1930,-37.8924,145.0541,1200000
Carnegie,h,Ray,3163,3,2,2,338,147,2011,-37.89235,145.04954,1508000
Murrumbeena,h,Gary,3163,3,2,2,553,138,1960,-37.9031,145.0668,1090000
Glen Huntly,h,Gary,3163,3,1,2,553,137,1930,-37.8878,145.0456,1160000
Murrumbeena,t,Woodards,3163,3,2,1,137,137,1994,-37.887,145.07303,956000
Carnegie,t,Buxton,3163,3,1,2,277,135,1978,-37.8978,145.0624,860000
Carnegie,h,hockingstuart,3163,4,2,2,757,133,1930,-37.8925,145.0541,1550000
Carnegie,h,Eview,3163,3,1,2,184,133,1990,-37.90017,145.05812,1050000
Carnegie,u,Woodards,3163,3,2,2,750,132,1984,-37.90092,145.04924,1275000
Murrumbeena,h,hockingstuart,3163,3,1,2,627,132,1930,-37.89561,145.07502,1561000
Murrumbeena,h,hockingstuart,3163,3,1,2,595,130,1957,-37.9027,145.0684,1060000
Carnegie,u,Woodards,3163,3,2,1,300,130,1990,-37.8974,145.0539,1008000
Carnegie,h,Woodards,3163,2,2,1,817,130,1925,-37.9007,145.047,1716000
Murrumbeena,h,hockingstuart,3163,2,2,1,293,125,2004,-37.9033,145.0727,861500
Carnegie,u,hockingstuart,3163,3,2,2,0,122,2008,-37.89622,145.06032,1042000
Carnegie,h,Ray,3163,3,1,1,604,120,1925,-37.8993,145.0528,1125000
Carnegie,t,Gary,3163,3,1,1,111,116,1998,-37.8889,145.0495,808000
Carnegie,h,hockingstuart,3163,3,1,2,299,115,1930,-37.8973,145.053,967500
Carnegie,u,Woodards,3163,3,2,1,259,115,1995,-37.89178,145.0539,1151000
Carnegie,t,Gary,3163,3,2,1,1113,113,1990,-37.8972,145.0642,860000
Carnegie,h,hockingstuart,3163,2,1,1,264,110,1930,-37.8864,145.0561,930000
Glen Huntly,u,Gary,3163,2,1,1,1784,110,1970,-37.8966,145.0453,640000
Murrumbeena,t,Buxton,3163,2,1,1,186,110,1980,-37.8947,145.0722,745500
Murrumbeena,u,Woodards,3163,3,2,1,277,109,1975,-37.8936,145.0709,975000
Murrumbeena,h,hockingstuart,3163,3,1,2,557,108,1950,-37.9059,145.0733,1255000
Carnegie,t,Gary,3163,3,2,1,0,107,1990,-37.8972,145.0642,675000
Murrumbeena,h,Woodards,3163,2,1,1,274,107,1925,-37.8968,145.075,820000
Carnegie,t,Gary,3163,2,1,1,158,106,1994,-37.8886,145.052,855000
Murrumbeena,u,hockingstuart,3163,2,1,2,402,106,1970,-37.89801,145.07104,910000
Carnegie,t,Gary,3163,2,2,1,133,104,2009,-37.8911,145.0539,795000
Murrumbeena,u,Matthew,3163,3,1,1,181,104,1975,-37.8966,145.0737,835000
Carnegie,h,Jellis,3163,2,1,1,211,102,2002,-37.8856,145.0599,817500
Carnegie,t,Woodards,3163,2,2,1,117,101,2007,-37.88592,145.04781,850000
Carnegie,u,hockingstuart,3163,2,1,2,0,100,1973,-37.8863,145.066,772000
Carnegie,u,hockingstuart,3163,3,1,2,1103,100,1987,-37.8958,145.0603,945000
Carnegie,u,Buxton,3163,2,1,1,99,98,1965,-37.8946,145.0588,632500
Carnegie,u,Ray,3163,3,1,2,0,96,1989,-37.897,145.0623,820000
Carnegie,t,Ray,3163,2,1,1,144,96,2000,-37.892,145.0482,707000
Murrumbeena,u,Buxton,3163,2,1,2,275,94,1975,-37.8936,145.0725,680000
Murrumbeena,u,Gary,3163,2,1,2,1113,93,2010,-37.8892,145.0664,582000
Murrumbeena,u,Anderson,3163,4,1,1,102,92,1960,-37.8894,145.0679,603000
Carnegie,h,Gary,3163,2,1,1,0,90,1968,-37.8973,145.0625,675000
Murrumbeena,u,Buxton,3163,2,1,1,161,89,1980,-37.8955,145.073,740000
Carnegie,u,hockingstuart,3163,2,2,1,0,86,1993,-37.9,145.0548,804000
Carnegie,u,Thomson,3163,2,1,2,0,86,1975,-37.88415,145.0514,796000
Carnegie,u,Thomson,3163,2,1,2,0,85,1970,-37.88368,145.0515,750000
Carnegie,u,hockingstuart,3163,3,1,1,0,84,1965,-37.8866,145.0561,577000
Carnegie,u,Property,3163,2,1,1,103,82,1970,-37.8873,145.0559,656000
Carnegie,u,hockingstuart,3163,2,1,1,174,80,1975,-37.8978,145.062,650000
Glen Huntly,t,Buxton,3163,2,1,1,0,78,1970,-37.8866,145.0396,710000
Murrumbeena,u,Fletchers,3163,2,1,1,77,77,1970,-37.8999,145.0643,535000
Glen Huntly,u,Woodards,3163,2,1,1,0,77,2010,-37.88937,145.04038,450000
Murrumbeena,t,Thomson,3163,1,1,1,0,76,2000,-37.89018,145.06865,470000
Carnegie,u,Ray,3163,2,1,1,912,75,2008,-37.8936,145.056,468250
Murrumbeena,u,Fletchers,3163,2,2,1,0,75,2013,-37.8882,145.0666,586000
Carnegie,u,Noel,3163,2,1,1,0,73,1980,-37.8981,145.0619,635000
Carnegie,u,Woodards,3163,2,1,1,0,73,1970,-37.8897,145.0524,455000
Murrumbeena,u,Fletchers,3163,2,2,2,5289,72,2013,-37.8882,145.0666,605000
Carnegie,u,hockingstuart,3163,2,1,1,0,72,1970,-37.9003,145.06342,580010
Carnegie,u,Matthew,3163,2,1,1,967,72,1970,-37.8843,145.0531,405000
Carnegie,u,Anderson,3163,2,1,1,0,72,1970,-37.8999,145.0575,450000
Carnegie,u,Woodards,3163,2,1,1,133,71,2011,-37.89,145.0559,588000
Carnegie,u,Gary,3163,2,1,1,0,70,1970,-37.9032,145.0555,360000
Murrumbeena,u,Beller,3163,2,2,1,5289,70,2013,-37.8882,145.0666,500000
Carnegie,u,Woodards,3163,2,1,1,0,70,1973,-37.8956,145.0613,605000
Carnegie,u,Marshall,3163,2,1,1,0,69,1970,-37.8912,145.0644,510000
Carnegie,u,Ray,3163,2,1,1,2048,68,1960,-37.88642,145.05979,430000
Glen Huntly,t,Gary,3163,2,1,1,0,68,1970,-37.8866,145.0396,636500
Carnegie,u,Thomson,3163,2,1,1,0,68,1950,-37.8959,145.0639,370000
Carnegie,u,hockingstuart,3163,2,1,2,0,67,2009,-37.8893,145.0589,525000
Carnegie,u,Australian,3163,2,1,1,108,67,1970,-37.8973,145.0596,585000
Murrumbeena,u,Weston,3163,2,1,1,80,67,1970,-37.89563,145.06992,540000
Carnegie,u,hockingstuart,3163,2,1,1,0,64,1970,-37.8889,145.048,415000
Carnegie,u,Woodards,3163,2,1,1,73,61,1970,-37.897,145.0593,600000
Carnegie,u,Gary,3163,2,1,1,0,60,1980,-37.8986,145.0567,435000
Carnegie,u,Ray,3163,2,1,1,0,56,1970,-37.8881,145.0558,465000
Carnegie,u,Ray,3163,1,1,1,2048,55,1970,-37.88642,145.05979,381000
Carnegie,u,hockingstuart,3163,1,1,1,0,53,1980,-37.8894,145.0508,350000
Carnegie,u,Ray,3163,1,1,1,0,50,1960,-37.8858,145.0632,290000
Carnegie,u,Woodards,3163,1,1,1,60,48,1970,-37.8965,145.0618,346000
Carnegie,u,hockingstuart,3163,1,1,1,0,48,1960,-37.8887,145.048,365000
Carnegie,u,Woodards,3163,1,1,1,0,46,1960,-37.8858,145.0632,305000
Carnegie,u,Ray,3163,1,1,1,0,46,1960,-37.8944,145.0616,330000
Carnegie,u,Gary,3163,1,1,1,314,45,1960,-37.90321,145.0555,286000
Murrumbeena,u,Thomson,3163,1,1,1,0,45,1970,-37.89022,145.07333,295000
Glen Huntly,u,Woodards,3163,1,1,1,1162,44,1965,-37.8911,145.0451,260000
Carnegie,h,Woodards,3163,4,2,2,751,40,1923,-37.8945,145.0648,1600000
Murrumbeena,u,Gary,3163,1,1,1,0,37,1966,-37.8944,145.0733,256500
Carnegie,u,hockingstuart,3163,1,1,1,0,34,1960,-37.8982,145.0625,250000
Carnegie,u,hockingstuart,3163,1,1,1,0,33,1970,-37.8888,145.0533,330000
Bentleigh East,h,Buxton,3165,5,5,2,675,395,2017,-37.93633,145.07342,2055000
Bentleigh East,h,hockingstuart,3165,4,2,5,612,363,2003,-37.9143,145.06582,1655000
Bentleigh East,h,hockingstuart,3165,4,2,2,598,337,2006,-37.9138,145.0774,1698888
Bentleigh East,h,Buxton,3165,4,2,2,659,315,1930,-37.906,145.0547,1600000
Bentleigh East,h,hockingstuart,3165,5,3,2,583,296,2007,-37.9143,145.0699,1550000
Bentleigh East,t,Buxton,3165,4,4,2,363,265,2012,-37.9116,145.0686,1325000
Bentleigh East,h,Jellis,3165,5,3,2,400,260,2013,-37.91653,145.05705,1669000
Bentleigh East,h,Hodges,3165,5,3,2,623,257,1950,-37.9066,145.0541,1550000
Bentleigh East,t,Buxton,3165,3,2,2,319,256,2015,-37.9256,145.0533,1465000
Bentleigh East,h,hockingstuart,3165,4,2,2,426,255,2014,-37.91657,145.05534,1620000
Bentleigh East,t,Jellis,3165,4,3,2,354,252,2014,-37.91372,145.07488,1282000
Bentleigh East,h,Gary,3165,5,3,3,697,243,1960,-37.91865,145.05418,1800000
Bentleigh East,t,Buxton,3165,3,2,2,335,239,2013,-37.91783,145.0816,1280000
Bentleigh East,t,Buxton,3165,4,2,2,314,231,2010,-37.9299,145.0598,1250000
Bentleigh East,t,Jellis,3165,3,3,2,295,227,2011,-37.93227,145.06377,1100000
Bentleigh East,t,hockingstuart,3165,3,3,2,291,222,2014,-37.9347,145.0546,1210000
Bentleigh East,h,hockingstuart,3165,4,2,2,592,219,2013,-37.9351,145.0572,1472500
Bentleigh East,t,hockingstuart,3165,4,2,2,305,207,2012,-37.9245,145.0507,1185000
Bentleigh East,h,Buxton,3165,4,2,2,581,206,2013,-37.9261,145.0506,1640000
Bentleigh East,t,Woodards,3165,4,2,2,296,205,2006,-37.9197,145.057,1005000
Bentleigh East,h,Buxton,3165,4,3,2,635,200,1950,-37.9107,145.0745,1515000
Bentleigh East,h,Woodards,3165,3,1,3,560,200,1960,-37.93016,145.0726,1160000
Bentleigh East,t,hockingstuart,3165,3,2,2,194,200,2008,-37.9272,145.0801,700000
Bentleigh East,h,Jellis,3165,4,1,4,700,200,1960,-37.90967,145.05948,1600000
Bentleigh East,h,C21,3165,4,2,3,625,198,1997,-37.9374,145.0726,1015000
Bentleigh East,h,Buxton,3165,3,2,2,614,197,1950,-37.91068,145.06802,1430000
Bentleigh East,h,hockingstuart,3165,4,2,2,618,196,1950,-37.9252,145.0562,1352000
Bentleigh East,h,Gary,3165,4,1,2,684,196,1970,-37.9147,145.0751,1370000
Bentleigh East,h,Jellis,3165,3,2,3,632,194,1950,-37.92599,145.07537,1311000
Bentleigh East,h,hockingstuart,3165,4,2,2,619,191,1960,-37.9358,145.0688,1200000
Bentleigh East,h,hockingstuart,3165,4,2,2,566,191,1950,-37.91503,145.07997,1330000
Bentleigh East,h,Buxton,3165,5,2,2,683,190,1960,-37.9333,145.0602,1275000
Bentleigh East,h,Hodges,3165,4,2,1,274,190,2004,-37.9257,145.0735,1100000
Bentleigh East,t,Buxton,3165,4,2,1,316,190,2010,-37.9198,145.0789,1045000
Bentleigh East,h,Buxton,3165,5,2,2,611,188,1950,-37.93228,145.07026,1220000
Bentleigh East,h,Hodges,3165,4,1,1,725,186,1950,-37.9289,145.0502,1433500
Bentleigh East,h,Gary,3165,4,3,3,605,186,1930,-37.91487,145.06623,1370000
Bentleigh East,t,hockingstuart,3165,4,2,3,248,184,1970,-37.93682,145.0762,1050000
Bentleigh East,t,Buxton,3165,4,2,2,270,183,2012,-37.90866,145.07533,1130000
Bentleigh East,t,hockingstuart,3165,3,2,2,321,180,2006,-37.914,145.0714,1160000
Bentleigh East,h,Buxton,3165,4,2,2,591,180,1970,-37.91089,145.0581,1751000
Bentleigh East,t,hockingstuart,3165,3,2,2,372,180,2008,-37.9127,145.0694,1225000
Bentleigh East,h,Hodges,3165,3,2,2,585,178,1950,-37.9167,145.0771,1220000
Bentleigh East,h,Buxton,3165,3,2,2,610,177,1970,-37.9231,145.066,1338000
Bentleigh East,h,Buxton,3165,4,2,2,604,177,1970,-37.9153,145.0707,1415000
Bentleigh East,h,Buxton,3165,3,2,2,587,177,1965,-37.93014,145.06384,1125000
Bentleigh East,h,Buxton,3165,4,2,2,583,176,1960,-37.9262,145.0624,1110000
Bentleigh East,h,Buxton,3165,4,2,2,604,175,1950,-37.91327,145.07917,1580000
Bentleigh East,h,hockingstuart,3165,3,2,3,629,168,1950,-37.912,145.0752,1161000
Bentleigh East,h,Jellis,3165,4,1,2,581,167,1960,-37.91291,145.05996,1595000
Bentleigh East,h,Buxton,3165,4,2,2,610,167,1950,-37.9207,145.0757,1255000
Bentleigh East,t,Woodards,3165,4,3,1,313,166,1960,-37.9164,145.0765,1060000
Bentleigh East,h,Gary,3165,4,2,2,700,165,1950,-37.9117,145.0534,1690000
Bentleigh East,h,Buxton,3165,3,1,2,578,163,1955,-37.9186,145.0709,1100000
Bentleigh East,h,Buxton,3165,3,1,2,543,163,1970,-37.9242,145.0705,977000
Bentleigh East,h,Woodards,3165,4,1,2,587,161,1950,-37.9194,145.057,1292000
Bentleigh East,h,First,3165,3,1,2,610,160,1950,-37.9193,145.0691,1035000
Bentleigh East,t,hockingstuart,3165,3,2,2,230,160,2012,-37.9179,145.0592,935000
Bentleigh East,h,Buxton,3165,4,2,2,575,160,1960,-37.9274,145.0654,1115000
Bentleigh East,h,RT,3165,4,2,2,620,158,1980,-37.9281,145.0669,1175000
Bentleigh East,t,Matthew,3165,3,2,2,267,156,2000,-37.9176,145.0566,970000
Bentleigh East,h,Jellis,3165,4,2,2,638,156,1960,-37.92176,145.07477,1420000
Bentleigh East,h,Buxton,3165,3,2,2,616,154,1960,-37.91506,145.07121,1470000
Bentleigh East,h,Marshall,3165,4,1,1,582,151,1960,-37.9129,145.0598,1365000
Bentleigh East,u,Gary,3165,2,1,1,265,150,1960,-37.9223,145.0747,651000
Bentleigh East,h,Woodards,3165,3,1,4,663,150,1960,-37.91153,145.07831,1240000
Bentleigh East,u,Woodards,3165,3,2,2,365,150,2011,-37.9225,145.0754,870000
Bentleigh East,h,Buxton,3165,3,1,2,692,147,1949,-37.9232,145.0563,1197000
Bentleigh East,h,Woodards,3165,5,2,4,618,146,1950,-37.9209,145.0757,950000
Bentleigh East,h,hockingstuart,3165,3,1,3,676,146,1970,-37.9307,145.0531,1266000
Bentleigh East,h,Ray,3165,3,2,2,295,145,1998,-37.9239,145.0781,845000
Bentleigh East,h,Nick,3165,3,1,2,596,144,1960,-37.9251,145.0771,1020000
Bentleigh East,h,C21,3165,3,2,2,213,143,2003,-37.9079,145.0707,823000
Bentleigh East,t,Buxton,3165,0,2,2,292,141,2012,-37.9168,145.069,830000
Bentleigh East,h,Buxton,3165,3,2,2,627,140,1950,-37.9284,145.0668,1050000
Bentleigh East,t,Buxton,3165,3,2,2,167,140,2009,-37.9219,145.0733,921000
Bentleigh East,h,Buxton,3165,3,1,2,666,140,1950,-37.92498,145.06907,1180000
Bentleigh East,h,Beller,3165,3,1,3,780,140,1940,-37.9347,145.0507,900000
Bentleigh East,h,Hodges,3165,4,1,1,636,138,1940,-37.925,145.0612,1206000
Bentleigh East,t,Woodards,3165,3,2,2,669,138,1960,-37.91289,145.08065,1260000
Bentleigh East,h,Woodards,3165,2,1,1,300,135,1960,-37.9099,145.0726,742500
Bentleigh East,h,Jellis,3165,3,1,4,592,135,1960,-37.91795,145.07162,1250000
Bentleigh East,h,Buxton,3165,3,1,2,588,133,1960,-37.9286,145.069,930000
Bentleigh East,h,Gary,3165,3,2,1,326,133,1950,-37.9236,145.0545,870000
Bentleigh East,u,hockingstuart,3165,3,2,1,281,132,2005,-37.9257,145.0811,770000
Bentleigh East,h,Woodards,3165,3,1,4,726,131,1950,-37.9117,145.0695,1050000
Bentleigh East,t,hockingstuart,3165,3,2,1,210,131,2005,-37.9075,145.061,860000
Bentleigh East,h,Buxton,3165,3,1,2,580,129,1950,-37.90984,145.08001,1225000
Bentleigh East,h,Buxton,3165,3,1,3,581,128,1940,-37.9178,145.05414,1525000
Bentleigh East,h,Buxton,3165,3,2,2,421,126,1950,-37.9168,145.0809,780000
Bentleigh East,h,Buxton,3165,2,2,1,176,125,2008,-37.9237,145.0763,825000
Bentleigh East,u,Buxton,3165,3,2,1,388,123,2007,-37.9329,145.053,920000
Bentleigh East,u,Woodards,3165,3,3,1,391,122,1950,-37.9149,145.0788,791000
Bentleigh East,h,Woodards,3165,3,1,2,686,122,1950,-37.9113,145.0765,1352000
Bentleigh East,h,Ray,3165,3,2,1,185,122,2012,-37.9159,145.0787,886000
Bentleigh East,h,Buxton,3165,3,2,2,578,120,1950,-37.9303,145.0805,920000
Bentleigh East,u,Woodards,3165,3,2,2,384,120,1999,-37.9229,145.0557,1025000
Bentleigh East,h,Woodards,3165,3,1,4,753,120,1950,-37.93014,145.05565,1430000
Bentleigh East,h,hockingstuart,3165,3,1,1,721,120,1970,-37.9244,145.0665,1200000
Bentleigh East,h,Buxton,3165,3,1,2,366,120,1960,-37.91567,145.07111,950000
Bentleigh East,h,Woodards,3165,3,1,1,640,120,1960,-37.916,145.0776,1200000
Bentleigh East,h,Buxton,3165,3,2,1,291,119,2000,-37.919,145.0829,921000
Bentleigh East,h,Ray,3165,3,2,2,557,119,1960,-37.9076,145.068,959000
Bentleigh East,h,Buxton,3165,4,2,2,590,118,1960,-37.9256,145.0757,1390000
Bentleigh East,h,hockingstuart,3165,2,2,2,298,118,2005,-37.908,145.0716,640000
Bentleigh East,t,Buxton,3165,3,2,1,254,117,1995,-37.9227,145.0558,860000
Bentleigh East,t,hockingstuart,3165,3,2,1,268,117,2000,-37.9196,145.0691,805000
Bentleigh East,h,Jellis,3165,3,1,1,460,116,1955,-37.9238,145.054,1160000
Bentleigh East,h,Buxton,3165,3,1,1,595,116,1960,-37.92083,145.07083,1146000
Bentleigh East,h,Buxton,3165,2,1,2,597,115,1959,-37.93574,145.06169,1020000
Bentleigh East,h,Buxton,3165,2,1,1,0,115,1950,-37.9212,145.0606,710000
Bentleigh East,u,hockingstuart,3165,2,1,1,194,114,1995,-37.9107,145.0598,715000
Bentleigh East,h,Jellis,3165,3,1,2,589,112,1955,-37.93648,145.07433,1160000
Bentleigh East,h,C21,3165,3,1,2,565,110,1950,-37.9262,145.0808,885000
Bentleigh East,h,Woodards,3165,3,2,3,730,110,1970,-37.9119,145.0705,1215000
Bentleigh East,t,Ray,3165,3,1,1,370,108,1950,-37.9087,145.0689,886000
Bentleigh East,h,hockingstuart,3165,4,3,2,933,107,1960,-37.91954,145.07637,1815000
Bentleigh East,h,Jellis,3165,3,1,3,585,105,1960,-37.92041,145.07901,1070000
Bentleigh East,h,Woodards,3165,3,1,1,250,105,1980,-37.9087,145.0537,835000
Bentleigh East,h,Buxton,3165,3,1,1,294,105,1950,-37.919,145.0803,810000
Bentleigh East,h,Buxton,3165,2,1,1,591,102,1960,-37.9179,145.071,702000
Bentleigh East,h,Buxton,3165,3,1,3,337,100,1950,-37.9331,145.0586,986000
Bentleigh East,u,hockingstuart,3165,3,1,2,406,100,1996,-37.9286,145.0737,790000
Bentleigh East,h,Jellis,3165,3,2,3,402,99,1970,-37.92066,145.0669,1000000
Bentleigh East,u,hockingstuart,3165,1,1,1,0,99,1970,-37.9315,145.0619,380000
Bentleigh East,h,Buxton,3165,3,1,1,587,96,1950,-37.9241,145.0763,910000
Bentleigh East,u,hockingstuart,3165,2,1,2,281,95,2002,-37.9255,145.0796,746000
Bentleigh East,h,Jellis,3165,2,1,3,580,94,1950,-37.91766,145.05294,1430000
Bentleigh East,h,Buxton,3165,3,1,1,593,94,1950,-37.9178,145.067,1320000
Bentleigh East,h,Buxton,3165,2,1,1,640,89,1948,-37.92345,145.0659,700000
Bentleigh East,u,Buxton,3165,2,2,2,0,83,2011,-37.9292,145.0708,485000
Bentleigh East,u,hockingstuart,3165,2,1,1,154,80,2000,-37.9079,145.0685,655000
Bentleigh East,u,Woodards,3165,2,1,1,76,79,1980,-37.91,145.0842,495000
Bentleigh East,h,Buxton,3165,2,2,1,201,79,2005,-37.9293,145.0657,722000
Bentleigh East,u,Buxton,3165,3,2,1,0,78,1970,-37.9212,145.0674,380000
Bentleigh East,t,hockingstuart,3165,2,1,1,0,75,1960,-37.9082,145.0681,486500
Bentleigh East,u,hockingstuart,3165,2,1,1,1026,68.11,1970,-37.911,145.0711,535000
Bentleigh East,t,Buxton,3165,3,2,1,283,28,2010,-37.9142,145.08,965000
Oakleigh,h,Ray,3166,5,3,4,667,337,2017,-37.90037,145.10281,1828000
Hughesdale,h,Woodards,3166,4,2,2,847,315,1925,-37.8927,145.0781,2120000
Oakleigh,h,HAR,3166,5,2,2,546,313,1935,-37.90465,145.08894,1750000
Oakleigh,h,Ray,3166,5,3,2,695,305,2015,-37.8973,145.0979,1600000
Hughesdale,t,Mandy,3166,4,4,2,370,255.79,2006,-37.8919,145.0781,1340000
Oakleigh,h,Barry,3166,4,3,2,578,232,1927,-37.8915,145.0888,1160000
Oakleigh,h,Woodards,3166,4,2,2,598,222,1900,-37.898,145.0928,1840000
Oakleigh,h,Ray,3166,4,3,4,691,213,1950,-37.8999,145.0993,1600000
Oakleigh,h,Buxton,3166,4,2,2,550,209,1920,-37.90191,145.09857,1455000
Oakleigh,h,Woodards,3166,4,2,2,537,199,1920,-37.91,145.096,1615000
Oakleigh,h,Buxton,3166,4,2,2,592,193,1950,-37.90821,145.09314,1610000
Oakleigh,h,Buxton,3166,4,2,2,541,190,1920,-37.90114,145.10357,1546000
Hughesdale,h,Woodards,3166,4,2,1,547,185,1925,-37.9002,145.0768,1745000
Hughesdale,h,Buxton,3166,3,2,1,678,184,1950,-37.898,145.0815,1167500
Oakleigh,h,Buxton,3166,4,1,2,604,183,1965,-37.9087,145.0886,1180000
Hughesdale,h,Ray,3166,4,2,2,545,180,1940,-37.9002,145.0773,1700000
Oakleigh,h,Barry,3166,4,2,1,581,179,1950,-37.90706,145.09524,1495000
Oakleigh,h,Woodards,3166,4,2,2,1060,175,1940,-37.9073,145.0962,1150000
Oakleigh,h,Ray,3166,5,3,2,707,175,1955,-37.9098,145.097,1351000
Hughesdale,h,Barry,3166,4,2,1,455,170,1900,-37.9016,145.08294,1570000
Hughesdale,h,Ray,3166,4,2,2,455,170,1900,-37.9016,145.08294,815000
Oakleigh,h,Buxton,3166,4,2,2,508,170,1950,-37.90817,145.09214,1580000
Hughesdale,h,Woodards,3166,5,2,3,548,157,1920,-37.90403,145.08118,1475000
Hughesdale,h,Barry,3166,3,3,4,672,156,1920,-37.8997,145.0812,1407000
Hughesdale,t,Buxton,3166,3,2,1,360,154,1975,-37.8937,145.0779,900000
Oakleigh,h,Ray,3166,3,1,2,543,152,1950,-37.90452,145.10391,1320000
Huntingdale,h,Ray,3166,4,1,2,603,151,1960,-37.90822,145.11146,1145000
Oakleigh,h,Buxton,3166,3,2,2,544,146,1970,-37.9055,145.1024,1050000
Oakleigh East,t,Buxton,3166,4,2,2,344,146,1997,-37.90822,145.12036,912000
Oakleigh East,h,Buxton,3166,3,2,2,295,144,2006,-37.90088,145.11692,875000
Oakleigh,h,Buxton,3166,2,1,2,691,140,1950,-37.9109,145.0995,865000
Oakleigh,h,Ray,3166,3,1,2,543,139,1940,-37.9023,145.105,1025000
Oakleigh,h,Woodards,3166,2,2,2,607,138,1950,-37.8964,145.0977,750000
Hughesdale,h,Barry,3166,3,2,2,354,134,1920,-37.90468,145.08213,1250000
Oakleigh,h,Ray,3166,3,2,2,562,132,1940,-37.90537,145.09365,1315000
Oakleigh East,t,Biggin,3166,3,2,1,200,130,2013,-37.91017,145.11488,820000
Hughesdale,h,Ray,3166,3,1,1,705,128,1920,-37.8994,145.0816,1340000
Hughesdale,u,Ray,3166,3,2,2,311,127,2000,-37.89829,145.08141,1203500
Hughesdale,h,Ray,3166,2,1,2,715,126,1949,-37.9072,145.0762,1316000
Oakleigh East,h,Ray,3166,2,1,3,622,122,1970,-37.90168,145.11081,1150000
Hughesdale,h,Ray,3166,3,1,2,730,122,1940,-37.9034,145.0796,1210000
Oakleigh,h,Woodards,3166,3,1,1,692,120,1940,-37.90584,145.09495,760000
Hughesdale,t,Ray,3166,3,2,1,206,118,2002,-37.8966,145.0863,828000
Oakleigh,h,Barry,3166,3,1,1,670,118,1925,-37.9033,145.1006,880000
Oakleigh,h,Buxton,3166,3,1,2,548,115,1975,-37.8951,145.101,1033000
Oakleigh East,h,Buxton,3166,3,1,2,700,115,1960,-37.9125,145.11844,1210000
Oakleigh East,h,Jellis,3166,3,2,2,534,113,1950,-37.9011,145.112,997000
Oakleigh,h,Buxton,3166,3,1,2,528,112,1930,-37.9066,145.088,1225000
Oakleigh,h,Ray,3166,3,1,2,602,107,1950,-37.8923,145.1013,1045000
Oakleigh,u,Ray,3166,3,1,2,160,104,1970,-37.8946,145.0944,655000
Oakleigh,u,Buxton,3166,3,1,2,340,103,1930,-37.8968,145.0983,690000
Hughesdale,h,Ray,3166,4,1,2,696,100,1930,-37.8991,145.0804,1337000
Hughesdale,h,Woodards,3166,2,1,1,732,97,1950,-37.8931,145.0791,1550000
Hughesdale,h,Woodards,3166,3,1,1,562,97,1930,-37.9022,145.0811,1055000
Oakleigh,u,Woodards,3166,3,2,2,279,95,1930,-37.9001,145.1009,633500
Hughesdale,u,Ray,3166,2,1,1,101,90,1970,-37.8988,145.0781,623000
Oakleigh East,h,Ray,3166,2,1,1,703,90,1960,-37.90241,145.12378,1114000
Oakleigh East,u,Buxton,3166,3,1,1,211,90,2004,-37.89941,145.11523,740000
Hughesdale,u,Ray,3166,2,1,1,100,88,1975,-37.8945,145.0876,400000
Oakleigh,u,Woodards,3166,2,1,1,0,87,2004,-37.8991,145.0939,400000
Huntingdale,h,Ray,3166,3,2,2,321,87,2005,-37.90415,145.10504,750000
Hughesdale,h,hockingstuart,3166,2,1,4,575,83,1950,-37.9084,145.0775,677500
Oakleigh,h,Ray,3166,2,1,1,0,80,1960,-37.8994,145.0955,305000
Hughesdale,u,Ray,3166,2,1,1,0,76,1970,-37.8967,145.0858,516000
Oakleigh,h,Ray,3166,2,1,0,419,76,1920,-37.89721,145.09792,875000
Hughesdale,u,Woodards,3166,2,1,1,0,70,2010,-37.9008,145.0859,420000
Hughesdale,u,LITTLE,3166,2,1,1,0,70,1970,-37.89369,145.08354,472000
Hughesdale,u,Fletchers,3166,2,1,2,0,60,1960,-37.8942,145.0867,455000
